optimized_right_x,optimized_right_y,optimized_right_s,optimized_left_x,optimized_left_y,optimized_left_s
183.693,-144.73,261.005,181.81,-134.592,258.254
184.834,-144.839,262.176,181.806,-134.645,258.254
185.169,-141.328,262.176,183.271,-134.501,259.671
186.366,-139.748,263.22,183.292,-134.25,259.671
186.366,-139.748,263.22,184.616,-134.673,261.005
187.278,-141.531,264.296,184.602,-134.828,261.005
187.286,-141.454,264.296,185.82,-134.481,262.176
188.529,-139.806,265.379,185.828,-134.404,262.176
188.444,-140.698,265.379,186.853,-134.694,263.22
189.584,-140.88,266.486,186.857,-134.647,263.22
189.596,-140.73,266.486,187.945,-134.555,264.296
190.846,-140.665,267.556,187.947,-134.528,264.296
190.845,-140.778,267.556,189.027,-134.632,265.379
192.43,-141.845,268.599,189.011,-134.79,265.379
192.416,-141.746,268.599,190.097,-134.414,266.486
195.002,-143.553,269.668,190.095,-134.449,266.486
195.29,-144.361,269.668,190.897,-135.084,267.556
197.669,-143.069,270.851,190.896,-135.209,267.556
198.312,-139.547,272.132,191.434,-134.671,268.599
198.227,-139.465,272.132,191.412,-134.514,268.599
198.147,-137.247,272.988,191.898,-134.843,269.668
198.046,-137.183,272.988,191.867,-134.758,269.668
198.308,-135.088,274.347,192.52,-134.827,270.851
198.308,-135.088,274.347,192.503,-134.798,270.851
198.302,-133.089,275.782,193.316,-134.689,272.132
198.417,-133.107,275.782,193.478,-134.847,272.132
201.322,-131.481,277.308,193.961,-134.586,272.988
201.374,-130.395,278.366,194.265,-134.779,272.988
200.48,-130.352,278.366,194.528,-133.696,274.347
198.873,-129.181,279.46,194.255,-133.596,274.347
198.746,-129.175,279.46,194.654,-132.519,275.782
198.216,-128.017,280.593,194.42,-132.482,275.782
198.209,-128.017,280.593,194.395,-131.109,277.308
198.282,-126.559,282.053,194.474,-131.113,277.308
198.377,-126.564,282.053,194.604,-130.07,278.366
198.438,-125.39,283.233,194.534,-130.066,278.366
